mal_id,english_name,score,genres,popularity
2051,Blue Sonnet,6.01,"Action, Drama, Sci-Fi, Shoujo, Super Power",9023
2057,Debutante Detective Corps,4.88,"Action, Comedy, Mystery, Police",8237
2060,Gall Force 1:Eternal Story,6.47,"Action, Military, Sci-Fi, Adventure, Space, Mecha",6325
2063,Rhea Gall Force,6.29,"Action, Military, Sci-Fi, Mecha",8551
2067,Gekiganger 3,6.5,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",7239
2069,Gude Crest:The Emblem of Gude,5.57,"Adventure, Fantasy",10401
2070,Guy:Double Target,5.55,"Action, Sci-Fi, Hentai, Space",8968
2071,Hana Yori Dango The Movie,6.37,"Drama, Romance, Shoujo",5744
2082,Marriage,5.43,"Romance, Slice of Life",9996
2089,The Super Dimension Century Orguss,6.52,"Action, Sci-Fi, Adventure, Romance, Mecha",6711
2091,The Fashion Boy is Cool,5.65,"Romance, Shoujo",11072
2097,Special Duty Combat Unit Shinesman,6.77,"Action, Comedy, Sci-Fi",8189
2104,My Bride is a Mermaid,7.75,"Comedy, Parody, Romance, School, Shounen",522
2108,MegaMan:Axess,7.14,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",4230
2129,True Tears,7.36,"Drama, Romance, School",813
2130,Princess Resurrection,7.02,"Action, Comedy, Supernatural, Horror, Vampire, Shounen",1846
2131,Bludgeoning Angel Dokuro-chan 2,6.7,"Comedy, Magic, Ecchi",1464
2136,Another Lady Innocent,6.87,"Hentai, Historical",4568
2138,Shadow,6.3,"Action, Martial Arts, Hentai, Historical",6301
2144,Naruto the Movie 3:Guardians of the Crescent Moon Kingdom,6.89,"Action, Adventure",968
2147,Call Me Tonight,5.29,"Comedy, Horror, Romance, Sci-Fi",5576
2148,No Money,6.26,"Drama, Romance, Yaoi",2533
2151,Wonderful Adventures of Nils,7.09,"Kids, Adventure, Fantasy",6546
2152,Oh! Edo Rocket,7.23,"Comedy, Drama, Fantasy, Historical, Sci-Fi",4727
2154,Tekkonkinkreet,7.98,"Action, Adventure, Psychological, Supernatural",1572
2159,Big Windup!,7.95,"Comedy, Seinen, Sports",1617
2161,The Skull Man,6.65,"Action, Mystery, Super Power",3247
2163,AIKa R-16:Virgin Mission,5.97,"Action, Ecchi, Comedy",3693
2164,Den-noh Coil,8.09,"Adventure, Comedy, Drama, Mystery, Sci-Fi",1212
2166,Dojin Work,6.79,"Slice of Life, Comedy",3255
2167,Clannad,8.07,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",58
2168,Sakura Wars:New York,6.33,"Adventure, Comedy, Supernatural",8088
2180,Slow Step,6.56,"Slice of Life, Comedy, Sports, Romance, School, Shoujo",8304
2181,TANK S.W.A.T. 01,4.93,"Police, Mecha",8481
2182,Robot Carnival,7.28,"Sci-Fi, Fantasy, Mecha",3968
2183,Ayane's High Kick,5.84,"Comedy, Shounen, Sports",6884
2189,Inma Seiden:The Legend of the Beast of Lust,6.12,"Hentai, School, Supernatural",8487
2196,Fantastic Adventure Of Yohko:Leda,6.21,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",6633
2198,Ah! My Goddess:Flights of Fancy Specials,7.53,"Comedy, Magic, Romance, Seinen, Supernatural",3432
2199,Ringing Bell,7.07,"Adventure, Drama, Fantasy",5089
2200,Invincible Superman Zanbot 3,6.89,"Action, Mecha, Drama, Sci-Fi, Shounen",7461
2201,Pokemon:Pokemon Ranger and the Temple of the Sea,6.82,"Action, Adventure, Kids, Drama, Fantasy",1888
2203,Endless Orbit SSX,7.4,"Action, Adventure, Drama, Sci-Fi, Space",6377
2209,Variable Geo Neo,5.7,"Action, Martial Arts, Hentai",7674
2216,Shigurui:Death Frenzy,7.41,"Action, Historical, Psychological, Drama, Martial Arts, Samurai, Seinen",1471
2220,Be-Boy Kidnapp'n Idol,5.55,"Drama, Shounen Ai",5461
2221,Rock'n Roll Kids,6.72,"Comedy, Romance, Shoujo",5800
2223,Maple Town,6.8,"Slice of Life, Fantasy",8889
2226,A Christmas Adventure,6.19,"Fantasy, Kids",11902
2230,Flower Angel,6.85,"Adventure, Drama, Magic, Shoujo",7093
2236,The Girl Who Leapt Through Time,8.2,"Adventure, Drama, Romance, Sci-Fi",166
2238,Embracing Love:A Cicada in Winter,7.53,"Drama, Historical, Romance, Samurai, Yaoi",3798
2246,Mononoke,8.42,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen",688
2248,Hidden Leaf Village Grand Sports Festival,6.87,"Action, Comedy, Sports, Martial Arts, Fantasy, Shounen",1915
2250,Roots Search,4.21,"Sci-Fi, Space, Horror",8391
2251,Baccano!,8.42,"Action, Comedy, Historical, Mystery, Supernatural",127
2253,Mazinger Z,7.26,"Action, Drama, Mecha, Sci-Fi, Shounen",4426
2255,Super Bestial Machine God Dancougar,6.65,"Action, Sci-Fi, Mecha",7217
2256,Dancougar:Requiem for Victims,6.28,"Action, Drama, Mecha",10006
2263,Sonic the Hedgehog:The Movie,6.82,"Adventure, Comedy, Sci-Fi, Shounen",4269
2264,Jungle Emperor Leo,7.09,"Adventure, Fantasy",7545
2267,Red Garden:Dead Girls,6.39,"Mecha, Mystery",5553
2272,Magical Princess Minky Momo:La Ronde in my Dream,6.52,"Magic, Shoujo",9513
2277,Magical Play,6.39,"Adventure, Comedy, Magic, Fantasy",7696
2280,Tokyo Pig,6.5,"Comedy, Parody",10513
2281,Flint the Time Detective,6.31,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",5380
2282,In The Beginning:The Bible Stories,6.54,Historical,10208
2284,Transformers:Robots in Disguise,6.55,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",7133
2286,Little Nemo:Adventures in Slumberland,7.25,"Adventure, Fantasy",5337
2287,Fighting Foodons,6.08,"Game, Adventure, Comedy, Fantasy, Shounen",7027
2291,Fight!! Iczer-1,6.07,"Action, Sci-Fi, Ecchi, Mecha",5927
2292,Iczer Reborn,5.82,"Action, Adventure, Sci-Fi",8473
2293,Guyver:Out of Control,6.26,"Action, Sci-Fi, Horror, Super Power",6370
2294,Mobile Suit Gundam SEED Destiny Special Edition,7.28,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi",4872
2299,Tekkaman Blade:Burning Clock,6.59,"Action, Mecha, Sci-Fi, Shounen",9095
2300,Tekkaman Blade:Twin Blood,6.98,"Action, Mecha, Sci-Fi, Shounen",7475
2301,Tekkaman Blade:Missing Link,6.05,"Action, Mecha, Sci-Fi, Shounen",9289
2306,Mobile Suit SD Gundam's Counterattack,6.39,"Comedy, Parody, Mecha",7902
2309,Azusa Will Help!,6.19,"Comedy, Sci-Fi, Slice of Life, Sports",7935
2310,Super Mobile Legend Dinagiga,4.97,"Mecha, Sci-Fi",10156
2311,Kenya Boy,5.09,Adventure,9010
2312,Baggy,6.32,"Action, Romance, Sci-Fi",8171
2314,Fly! Peek the Whale,6.13,"Adventure, Drama",10866
2315,Alien from the Darkness,5.26,"Action, Adventure, Hentai, Horror, Sci-Fi",7969
2317,Strange Love,5.25,"Comedy, Ecchi, Shoujo Ai",6942
2321,Giant Robo the Animation:The Day the Earth Stood Still,7.84,"Action, Sci-Fi, Super Power, Drama, Mecha, Shounen",3568
2330,Bucky:The Incredible Kid,7.39,"Adventure, Fantasy, Comedy",4782
2331,Ulysses 31,7.08,"Action, Adventure, Sci-Fi, Space",6841
2333,The Three Musketeers,7.11,"Adventure, Drama, Historical, Romance",7177
2334,The Three Musketeers:Aramis the Adventure,6.59,"Adventure, Historical, Romance",10071
2335,Legendary Brave Swordsman Yaiba,7.13,"Action, Comedy, Fantasy, Martial Arts, Shounen",5488
2337,Tetsujin 28,7.34,"Sci-Fi, Adventure, Historical, Drama, Mecha, Shounen",7298
2338,Demon Beast Invasion,5.21,"Hentai, Horror, Demons",9266
2339,Demon Beast Resurrection,5.19,"Hentai, Horror, Demons",9976
2340,Nightmare Campus,5.62,"Hentai, Supernatural",9500
2341,Urotsukidoji:Legend of the Overfiend,6.13,"Action, Demons, Drama, Hentai",4840
2343,Urotsukidoji III:Return of the Overfiend,5.73,"Fantasy, Hentai, Demons, Horror, Sci-Fi",7780
2344,Urotsukidoji IV:Inferno Road,5.43,"Fantasy, Hentai, Demons, Horror, Sci-Fi",8596
2349,Bondage Game,5.17,"Hentai, Psychological",5437
2354,Devilman:The Birth,7.15,"Demons, Horror, Sci-Fi, Supernatural",3498
2355,Devilman:The Demon Bird,7.03,"Demons, Horror, Sci-Fi, Supernatural",4001
2360,Urotsukidoji II:Legend of the Demon Womb (movie),5.92,"Demons, Fantasy, Hentai, Horror, Sci-Fi",7735
2361,Saber Rider and the Star Sheriffs,7.23,"Action, Sci-Fi, Adventure, Space, Mecha",6785
2363,Pokemon Chronicles,6.86,"Adventure, Comedy, Kids, Fantasy",3370
2369,Rental Magica,7.06,"Mystery, Supernatural, Fantasy",2133
2372,Taboo Charming Mother,7.12,"Drama, Hentai",4032
2373,The Boundary between Dream and Reality,5.58,"Fantasy, Hentai, Supernatural",9502
2383,Cybersix,7.24,"Action, Adventure, Romance, Sci-Fi",5612
2384,Demon Fighter Kocho,5.37,"Comedy, Supernatural, Ecchi",9029
2385,One Piece:Django's Dance Carnival,7.18,"Comedy, Fantasy, Shounen",2947
2389,Gatchaman,6.95,"Action, Adventure, Sci-Fi, Shounen",5330
2390,Kirby:Right Back at Ya!,6.77,"Action, Adventure, Comedy, Parody, Fantasy",3429
2392,Doraemon the Movie:Nobita's Dinosaur 2006,7.45,"Adventure, Comedy, Kids",5430
2393,Doraemon the Movie:Nobita and the Windmasters,7.27,"Adventure, Comedy, Fantasy, Kids",6235
2397,Digimon:The Movie,7.77,"Sci-Fi, Adventure, Comedy, Kids",1936
2398,Digimon Adventure 02:Revenge of Diaboromon,7.28,"Adventure, Comedy, Drama, Kids, Sci-Fi",2373
2399,Hamtaro:Hamtaro's Birthday! - 3000 Hammy Steps in Search of Mommy,6.6,"Adventure, Comedy, Kids",9153
2402,Tomorrow's Joe,8.28,"Action, Drama, Shounen, Slice of Life, Sports",2062
2404,Zombie-Loan,6.89,"Action, Horror, Shounen, Supernatural",1185
2406,Mrs. Sazae,6.09,"Slice of Life, Comedy",6259
2407,Sergeant Frog Movie,7.27,"Comedy, Kids, Sci-Fi, Shounen",6221
2408,Sergeant Frog Movie 2,7.31,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",6695
2409,Gokudo,7.47,"Adventure, Comedy, Fantasy, Magic",4462
2414,Assemble Insert,6.12,"Sci-Fi, Comedy, Police",7770
2418,Sword of the Stranger,8.31,"Action, Adventure, Historical, Samurai",562
2422,Prefectural Earth Defense Force,6.15,"Action, Sci-Fi, Adventure, Comedy, Shounen",8596
2427,The Fantastic Adventures Of Unico,7.13,"Adventure, Fantasy, Kids",6948
2429,Unico in the Island of Magic,7.0,"Adventure, Fantasy, Kids",8507
2432,Discipline:The Hentai Academy,6.87,"Hentai, School, Yuri",3124
2435,Bondage 101,5.98,"Hentai, School",7855
2448,Ghost in the Shell:Stand Alone Complex 2nd GIG - Individual Eleven,8.02,"Action, Sci-Fi, Mecha",3247
2449,Ghost in the Shell:Stand Alone Complex - The Laughing Man,8.1,"Action, Sci-Fi, Mystery, Police, Psychological, Mecha, Seinen",2751
2451,Space Adventure Cobra,7.71,"Action, Adventure, Sci-Fi, Space",4046
2452,Space Adventure Cobra:The Movie,7.11,"Action, Adventure, Sci-Fi, Space",5533
2453,Voogie's Angel,5.53,"Action, Mecha, Military, Drama, Sci-Fi",8749
2456,Legend of the Forest,6.42,"Adventure, Drama, Fantasy, Music",9450
2462,Battle Arena Toshinden,5.33,"Action, Martial Arts",7436
2465,Hummingbirds,5.81,"Military, Music, Comedy, Parody",9008
2467,Tama and Friends,6.61,Adventure,8822
2471,Doraemon,7.7,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",2598
2472,Naruto:Shippuden the Movie,7.29,"Action, Adventure, Comedy, Fantasy, Shounen",699
2473,Galaxy Fraulein Yuna,6.03,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",7689
2474,Galaxy Fraulein Yuna Returns,6.16,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",8569
2476,School Days,5.68,"Harem, Drama, Romance, School",225
2483,Samurai:Hunt for the Sword,5.99,"Action, Adventure, Martial Arts, Samurai",8751
2488,Mei and the Baby Cat Bus,7.31,"Adventure, Fantasy",3967
2489,Onegai My Melody,7.09,"Comedy, Magic, Fantasy",5167
2494,Good Luck! Ninomiya-kun,6.72,"Harem, Comedy, Ecchi, Fantasy",1570
2508,Genshiken 2,7.77,"Comedy, Parody, Slice of Life",1777
2510,Macron 1,6.6,"Action, Sci-Fi, Parody, Mecha",8649
2511,Time Stranger,6.69,"Action, Sci-Fi",8456
2516,Starship Troopers,6.2,"Space, Mecha, Military, Sci-Fi, Shounen",6601
2517,Emma:A Victorian Romance - Intermission,7.07,"Drama, Historical, Romance, Seinen, Slice of Life",6680
2520,Dragon Ball Specials,6.73,"Fantasy, Comedy, Super Power, Shounen",3274
2523,Izumo:Flash of a Brave Sword,6.24,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",4768
2524,Jungle De Ikou!,5.41,"Action, Ecchi, Adventure, Magic, Comedy",6275
2527,The Adventures of Kotetsu,5.82,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",8353
2540,Girl Next Door,5.82,"Comedy, Hentai",7968
2543,The Great Adventures of Robin Hood,7.12,"Adventure, Historical, Romance",5764
2544,The Swiss Family Robinson:Flone of the Mysterious Island,7.27,"Adventure, Drama, Historical, Slice of Life",6824
2547,A Little Princess Sara,7.68,"Slice of Life, Historical, Drama, Shoujo",4122
2548,Tales of Little Women,7.43,"Drama, Historical, Slice of Life",5839
2550,Broken Down Film,6.4,"Comedy, Parody",8488
2551,Bondage Queen Kate,5.19,"Hentai, Sci-Fi",9455
2553,A Dog of Flanders,7.38,"Drama, Historical, Slice of Life",6381
2555,Little Lord Fauntleroy,7.36,"Slice of Life, Drama, Shoujo",7631
2557,The Trapp Family Story,7.63,"Drama, Historical, Music, Romance",6038
2558,Little Women II:Jo's Boys,7.58,"Drama, Historical, School, Slice of Life",6517
2559,Romeo and the Black Brothers,8.35,"Adventure, Drama, Historical, Slice of Life",2652
2560,Toward the Terra,6.46,"Action, Drama, Sci-Fi, Shounen, Space",5292
2563,Aria the OVA:Arietta,8.02,"Sci-Fi, Slice of Life, Fantasy, Shounen",2914
2566,Taro the Space Alien,6.11,"Comedy, School, Shounen",11225
2567,The Adventures of Piccolino,6.26,"Adventure, Kids",9513
2568,Story of a Fawn,6.39,Drama,11549
2569,The Jungle Book,6.94,"Adventure, Drama",6231
2570,The Mischevious Twins,7.05,"Kids, Slice of Life, Comedy, Historical, School, Shoujo",8673
2571,Maya the Bee,6.44,"Adventure, Comedy, Kids",5587
2572,Alice in Wonderland,6.49,"Adventure, Kids, Fantasy",8240
2573,Lucy-May of the Southern Rainbow,6.89,"Slice of Life, Adventure, Drama",9343
2575,Don Chuck Stories,5.84,"Adventure, Kids, Slice of Life",11042
2576,Raccoon Rascal,6.69,"Drama, Historical, Slice of Life",8849
2577,The Adventures of Tom Sawyer,7.17,"Adventure, Slice of Life, Historical, Drama",6100
2579,Around the World with Willy Fog,6.83,"Adventure, Historical, Kids, Romance",7109
2581,Mobile Suit Gundam 00,8.14,"Action, Military, Sci-Fi, Space, Drama, Mecha",806
2582,Armored Trooper Votoms,7.73,"Action, Space, Mecha, Military, Drama, Sci-Fi",3811
2583,Armored Trooper Votoms:The Last Red Shoulder,7.16,"Action, Drama, Mecha, Military, Sci-Fi",7631
2584,Armored Trooper Votoms:Big Battle,6.74,"Action, Drama, Mecha, Military, Sci-Fi",7982
2585,Armored Trooper Votoms:Red Shoulder Document - Roots of Treachery,7.29,"Drama, Mecha, Military, Sci-Fi",7485
2591,Samurai Shodown The Motion Picture,5.41,"Adventure, Historical, Samurai, Shounen",7765
2596,Ghost Hound,7.46,"Sci-Fi, Mystery, Psychological, Supernatural",1215
2603,Mushi-Uta,6.65,"Action, Sci-Fi, Fantasy",4161
2605,"Sayonara, Zetsubou-Sensei",7.9,"Comedy, Parody, School, Shounen",493
2607,Birth,6.01,"Action, Sci-Fi, Adventure, Comedy",6545
2610,First Loves,5.63,"Drama, Harem, Hentai, Romance",9032
2611,Panda! Go Panda!,6.76,"Comedy, Kids",5297
2612,Spoon Oba-san,6.64,"Kids, Magic",9464
2613,Future Boy Conan 2:River Adventure,6.52,"Adventure, Drama, Sci-Fi",9166
2615,Otoboku:Maidens are Falling for Me! Special,6.66,"Comedy, Romance, School",4746
2616,The Sky-Colored Seed,5.82,Kids,7518
2619,Spider Riders,6.6,"Action, Adventure, Mecha",5667
2620,Spider Riders:Resurrected Sun,6.71,"Action, Adventure, Mecha",7311
2622,Big Wars,5.48,"Action, Military, Sci-Fi, Space",8339
2623,The Dog of Flanders,7.86,"Drama, Historical",3912
2624,A Dog of Flanders:My Patrasche,7.06,"Drama, Historical",9468
2641,Doraemon:It's Winter!,6.54,"Kids, Adventure, Fantasy, Comedy, Shounen",9578
2649,Doraemon:A Grandmother's Recollections,7.25,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",8930
2653,Doraemon:Ganbare! Gian!!,6.38,"Adventure, Comedy, Fantasy, Kids, Shounen",10109
2654,Doraemon the Movie:Nobita and the Winged Braves,7.22,"Adventure, Fantasy, Kids, Shounen",7649
2655,Doraemon the Movie:Nobita in the Robot Kingdom,7.14,"Adventure, Comedy, Fantasy, Kids, Shounen",6343
2656,Doraemon the Movie:Nobita in the Wan-Nyan Spacetime Odyssey,7.3,"Adventure, Comedy, Kids, Sci-Fi",6945
2657,Doraemon the Movie:Nobita and the Knights on Dinosaurs,7.0,"Adventure, Comedy, Fantasy, Kids, Shounen",7727
2658,Doraemon the Movie:The Record of Nobita's Parallel Visit to the West,7.07,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",7875
2659,Doraemon the Movie:Nobita and the Tin Labyrinth,7.05,Fantasy,7494
2661,Doraemon the Movie:Nobita and the Kingdom of Clouds,7.13,"Adventure, Comedy",6777
2662,"Doraemon the Movie:The Records of Nobita, Spaceblazer",6.94,"Adventure, Comedy, Fantasy, Kids, Shounen",7966
2664,Doraemon the Movie:Nobita's Great Adventure in the South Seas,7.09,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7090
2665,Doraemon the Movie:Nobita and the Steel Troops,7.46,"Adventure, Comedy, Kids, Fantasy, Mecha, Shounen",6841
2666,Doraemon the Movie:Nobita and the Birth of Japan,7.12,"Adventure, Comedy, Fantasy, Kids, Shounen",7947
2667,Doraemon the Movie:Nobita and the Castle of the Undersea Devil,7.05,Fantasy,7730
2668,Doraemon the Movie:Nobita Drifts in the Universe,7.05,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",7919
2669,Doraemon the Movie:Nobita's Little Space War,6.93,"Fantasy, Space",7544
2670,Doraemon the Movie:Nobita's Dorabian Nights,7.18,"Adventure, Comedy, Fantasy, Kids, Shounen",5967
2671,Doraemon the Movie:Nobita and the Haunts of Evil,7.06,Adventure,7502
2672,Doraemon the Movie:Nobita's Great Adventure into the Underworld,7.2,Fantasy,7814
2673,Doraemon the Movie:Nobita's New Great Adventure into the Underworld,7.49,"Adventure, Comedy, Fantasy",6621
2674,Doraemon the Movie:Nobita's Diary of the Creation of the World,7.01,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",8205
2675,Doraemon the Movie:Nobita and the Galaxy Super-express,7.15,Fantasy,6949
2676,Doraemon the Movie:Nobita's Three Visionary Swordsmen,7.25,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",7376
2677,Doraemon the Movie:Nobita and the Animal Planet,7.11,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",6994
2678,Doraemon the Movie:Nobita and the Spiral City,6.89,"Adventure, Fantasy, Kids, Shounen",8557
2679,The Enemy's the Pirates!:The Cats' Banquet,6.21,"Comedy, Sci-Fi",9928
2681,Spaceship Agga Ruter,6.54,"Comedy, Hentai, Sci-Fi, Space",8795
2685,Tsubasa RESERVoir CHRoNiCLE:Tokyo Revelations,8.31,"Action, Adventure, Drama, Romance, Fantasy, Shounen",1628
2686,Gigantor,6.2,"Adventure, Mecha, Sci-Fi, Shounen",8408
2687,Adventures of the Monkey King,6.07,"Comedy, Fantasy",11452
2688,Zillion,6.6,"Action, Military, Sci-Fi, Adventure",6979
2689,Zillion:Burning Night,5.8,"Sci-Fi, Adventure",10278
2692,CB Character:Nagai Gou World,6.84,"Action, Parody, Comedy",8112
2693,Suddenly Princess,5.96,"Comedy, Fantasy",8022
2694,Tree in the Sun,6.87,"Action, Historical, Drama, Samurai, Seinen",8752
2695,Mobile Suit Gundam 0083:The Afterglow Of Zeon,6.69,"Action, Sci-Fi, Adventure, Space, Mecha",5589
2696,Crusher Joe:The OVAs,6.6,"Action, Sci-Fi, Adventure",8204
2697,High Speed Jessie,6.12,"Action, Sci-Fi",10290
2698,Sanctuary,6.36,"Action, Police, Thriller, Drama, Seinen",7508
2699,Space Pirate Mito,6.41,"Action, Comedy, Sci-Fi",8918
2700,Space Pirate Mito 2,6.19,"Action, Comedy, Sci-Fi",10236
2703,Super YoYo,6.63,"Shounen, Sports",6973
2704,Steam Detectives,6.64,"Action, Mecha, Mystery, Police",7308
2714,Graduation,5.96,"Drama, School",10369
2715,Catnapped,6.79,Adventure,8706
2718,Triton of the Sea,6.23,"Adventure, Fantasy, Shounen",9605
2721,Phantom Hunter Miko,5.79,"Comedy, Hentai",9388
2722,Crusher Joe:The Movie,6.83,"Action, Sci-Fi, Adventure, Space",6141
2726,Delinquent Detective,6.46,"Action, Police, Drama, School, Shoujo",6605
2732,Baby Grandma,6.56,"Comedy, Drama",11294
2733,Mobile Police Patlabor Minimum,6.44,Parody,8034
2734,Mazinkaiser:Deathmatch! General Dark,7.13,"Action, Mecha",7285
2745,Hell Teacher Nube,7.11,"Action, Supernatural, Comedy, School, Demons, Horror, Shounen",8268
2746,Vexille,6.94,"Action, Military, Sci-Fi",3876
2747,Astro Boy,7.11,"Action, Sci-Fi, Adventure, Drama, Mecha, Shounen",5054
2749,Heisei Period Dog Tale Bow,6.71,"Adventure, Comedy",10959
2751,Miyori's Forest,6.92,"Slice of Life, Fantasy, Drama",4815
2753,Who's Left Behind?,7.76,"Historical, Drama",5065
2755,Cleopatra:Queen of Sex,5.62,"Sci-Fi, Hentai, Historical",7006
2759,Evangelion:1.0 You Are (Not) Alone,8.07,"Action, Sci-Fi, Psychological, Drama, Mecha",363
2760,The Ideon:A Contact,6.12,"Sci-Fi, Space, Drama, Mecha",7536
2761,The Ideon:Be Invoked,7.82,"Sci-Fi, Space, Drama, Mecha",5824
2765,Momotaro:Sacred Sailors,5.23,"Action, Military",9090
2771,I'll Make a Habit of It,6.27,"Slice of Life, Comedy, Romance, School, Shoujo",9580
2772,Hero Tales,6.86,"Action, Fantasy, Shounen",3379
